,Date,Close,Volume,Open,High,Low,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
626,1/4/2021,268.94,15106110,274.78,275.0,265.2,9.800000000000011,5.839999999999975,263.92285714285714,262.2892857142857,264.60333333333335,7.377501190074156,9.52096703771596
627,12/31/2020,273.16,12900410,272.0,277.09,269.81,7.279999999999973,-1.160000000000025,267.0757142857143,262.19357142857143,264.89285714285717,5.440958423977343,9.69097164522278
628,12/30/2020,271.87,11803800,277.95,278.08,271.71,6.3700000000000045,6.079999999999984,269.22285714285715,262.1221428571429,265.36238095238093,3.254943493039187,9.782736787196077
629,12/29/2020,276.78,16383000,276.95,280.51,276.28,4.230000000000018,0.17000000000001592,270.5385714285714,262.7864285714286,266.2409523809524,4.1997755042067535,9.946699907384318
630,12/28/2020,277.0,23299710,268.74,277.3,265.66,11.639999999999986,-8.259999999999991,271.71857142857147,263.9221428571429,266.812380952381,4.73633271836643,10.212974054973364
631,12/24/2020,267.4,6702033,268.88,270.4,266.2,4.199999999999989,1.4800000000000182,272.30285714285714,265.0678571428571,266.58666666666664,3.654981597246585,10.141470964967233
632,12/23/2020,268.11,14329040,266.89,272.17,266.23,5.939999999999998,-1.2200000000000273,271.89428571428573,266.67285714285714,265.92285714285714,3.9746775850102147,9.515621442055775
633,12/22/2020,267.09,17335000,271.5,271.5,264.63,6.8700000000000045,4.410000000000025,271.63,267.77642857142854,265.40285714285716,4.255443572651475,9.111876394492617
634,12/21/2020,272.79,16553740,272.98,274.67,267.79,6.8799999999999955,0.18999999999999773,271.57714285714286,269.3264285714286,265.32142857142856,4.235523243104432,9.033821055183859
635,12/18/2020,276.4,26693250,275.78,278.0,271.14,6.860000000000014,-0.6200000000000045,272.2242857142857,270.72357142857146,265.48952380952386,4.616646896985873,9.212379972723934
636,12/17/2020,274.48,16377840,277.07,280.44,273.61,6.829999999999984,2.589999999999975,271.8957142857143,271.21714285714285,265.8228571428571,4.310038117168961,9.41247105857498
637,12/16/2020,275.67,15885000,274.76,277.86,272.51,5.350000000000023,-0.910000000000025,271.70571428571424,271.71214285714285,266.5166666666667,4.070163211893276,9.58239079422632
638,12/15/2020,275.55,23979460,274.83,276.08,267.47,8.609999999999957,-0.7200000000000273,272.87,272.5864285714286,267.66857142857145,3.7891907667320526,9.111685511313619
639,12/14/2020,274.19,16376880,273.37,277.22,271.56,5.660000000000025,-0.8199999999999932,273.7385714285714,272.81642857142856,269.02809523809526,3.161004210542654,7.677606800977464
640,12/11/2020,273.55,14391400,274.53,276.48,270.25,6.230000000000018,0.9799999999999613,274.6614285714286,273.1457142857143,270.07142857142856,1.2794585908637086,6.611184678791066
641,12/10/2020,277.12,20065090,275.54,278.73,271.86,6.8700000000000045,-1.579999999999984,275.28000000000003,273.42857142857144,271.31095238095236,1.2705641791558506,5.154018727901322
642,12/9/2020,277.92,25189710,283.66,287.63,271.75,15.879999999999995,5.740000000000009,275.4971428571429,273.8607142857143,272.3147619047619,1.5848839524955145,4.149632054822977
643,12/8/2020,283.4,10747650,286.01,286.43,281.55,4.8799999999999955,2.6100000000000136,276.77142857142854,274.3335714285714,273.06857142857143,3.2945684015363073,4.652020298438166
644,12/7/2020,285.58,13007670,279.19,288.49,278.2,10.29000000000002,-6.389999999999986,278.1871428571429,274.94642857142856,273.8704761904762,4.609286692053797,5.277883549477224
645,12/4/2020,279.7,10880300,280.3,283.46,279.3,4.159999999999968,0.6000000000000227,278.78,275.825,274.6509523809524,4.4785972506303535,4.831090875522451
646,12/3/2020,281.85,12921690,286.25,286.65,281.07,5.579999999999984,4.399999999999977,279.87428571428575,276.80642857142857,275.1690476190476,4.08904168538087,4.997143088561312
647,12/2/2020,287.52,17361620,285.36,291.78,280.83,10.949999999999989,-2.159999999999968,281.87,278.2657142857143,276.05380952380955,3.892338628642258,5.462302148530544
648,12/1/2020,286.55,20777910,279.16,289.3,278.96,10.340000000000032,-7.389999999999986,283.21714285714285,279.24857142857144,276.6914285714286,3.5948607496737095,5.873640511393191
649,11/30/2020,276.97,16693340,276.03,277.7,271.01,6.689999999999998,-0.9400000000000546,283.08142857142855,279.2892857142857,276.93428571428575,3.83788756380404,5.768820998628926
650,11/27/2020,277.81,7808426,277.39,279.13,274.82,4.310000000000002,-0.4200000000000159,282.28285714285715,279.52714285714285,276.9833333333333,4.31274743941854,5.771821491805654
651,11/25/2020,275.59,12467010,278.14,280.18,272.65,7.53000000000003,2.5500000000000114,280.8557142857143,279.52142857142854,276.9161904761905,4.677334914754615,5.779813557705915
652,11/24/2020,276.92,16930420,268.49,277.82,267.87,9.949999999999989,-8.430000000000007,280.4585714285714,279.6192857142857,277.3695238095238,4.9043328753665945,5.353743060872545
653,11/23/2020,268.43,20990790,270.89,270.95,264.53,6.420000000000016,2.4599999999999795,278.5414285714286,279.2078571428571,277.3847619047619,6.599713197233248,5.326456250680405
654,11/20/2020,269.7,18122410,272.56,273.0,269.41,3.589999999999975,2.8600000000000136,275.9957142857143,278.93285714285713,277.50904761904764,5.965578645148252,5.099861669452922
655,11/19/2020,272.94,12963660,271.03,273.47,269.19,4.28000000000003,-1.910000000000025,274.0514285714286,278.63428571428574,277.5161904761905,3.764117552946644,5.093022163886671
656,11/18/2020,271.97,12152950,274.52,277.39,271.84,5.550000000000011,2.5499999999999545,273.33714285714285,278.2092857142857,277.3052380952381,3.588275882585362,5.231430606479681
657,11/17/2020,275.0,15040300,277.68,277.68,273.29,4.389999999999986,2.680000000000007,272.9357142857143,277.6092857142857,277.33000000000004,3.1327562791863963,5.218604219514655
658,11/16/2020,278.96,12970350,275.05,279.41,274.63,4.78000000000003,-3.909999999999968,273.41714285714284,277.13642857142855,277.4866666666667,3.7971336307198587,5.215661351474944
659,11/13/2020,276.95,10400100,277.72,277.76,273.1,4.659999999999968,0.7700000000000387,273.4214285714286,276.94,277.55333333333334,3.801760243939755,5.198588590499292
660,11/12/2020,275.08,12914210,277.18,279.75,274.43,5.319999999999993,2.1000000000000227,274.37142857142857,276.4564285714286,277.5957142857143,3.1155332800449513,5.1733650281245165
661,11/11/2020,276.48,14956950,273.47,278.4,272.48,5.919999999999959,-3.009999999999991,275.34,275.66785714285714,277.7352380952381,2.3908227314783312,5.097755995574152
662,11/10/2020,272.43,29067690,273.1,274.0,264.0,10.0,0.6700000000000159,275.26714285714286,274.6592857142857,277.51190476190476,2.4821745458791997,5.227149910841691
663,11/9/2020,278.77,25117650,289.87,292.58,278.53,14.050000000000011,11.100000000000023,276.23857142857145,274.78785714285715,277.552380952381,2.300734872253067,5.233754775259835
664,11/6/2020,293.41,13890970,293.95,294.6,288.06,6.5400000000000205,0.5399999999999636,278.86857142857144,275.90214285714285,278.0290476190476,6.790506678621418,6.165799951957164
665,11/5/2020,294.68,23823630,291.9,297.38,288.95,8.430000000000007,-2.7800000000000296,281.11428571428576,277.2657142857143,278.46238095238095,9.049458284235405,6.987974602669559
666,11/4/2020,287.38,35364420,281.0,288.94,278.62,10.319999999999993,-6.3799999999999955,282.6042857142857,278.0128571428572,278.8280952380952,9.107994395298212,7.2519629198177595
667,11/3/2020,265.3,17961860,263.16,270.05,260.88,9.170000000000016,-2.1399999999999864,281.20714285714286,277.7892857142857,278.04,11.006761125608746,7.7866995575748215
668,11/2/2020,261.36,27165680,264.6,270.47,257.34,13.130000000000052,3.240000000000009,279.0471428571429,277.19357142857143,276.7942857142857,13.327895200526289,8.271692433487978
669,10/30/2020,263.11,47299000,274.5,276.7,259.1,17.599999999999966,11.389999999999986,277.7157142857143,276.49142857142857,275.67809523809524,14.512028180264227,8.468589386102815
670,10/29/2020,280.83,32368120,276.55,283.6,273.78,9.82000000000005,-4.279999999999973,278.01000000000005,277.12428571428575,275.8619047619048,14.557786003831573,8.539624475959886
671,10/28/2020,267.67,23121810,278.79,278.79,267.26,11.53000000000003,11.120000000000005,274.3328571428571,276.60071428571433,275.37904761904764,13.207830649891427,8.708960273623724
672,10/27/2020,283.29,16287250,278.76,284.51,276.31,8.199999999999989,-4.53000000000003,272.7057142857143,276.91,275.74571428571426,10.75772413531085,8.878724892360543
673,10/26/2020,277.11,21322930,283.16,285.23,274.26,10.970000000000027,6.050000000000011,271.23857142857145,276.9214285714285,275.75476190476195,8.975589912965921,8.880078050918991
674,10/23/2020,284.79,17535160,278.8,285.24,276.82,8.420000000000016,-5.990000000000009,274.02285714285716,277.615,276.5338095238095,9.81050578765156,8.922874803662863
675,10/22/2020,278.12,16720030,279.87,282.45,275.04,7.409999999999968,1.75,276.4171428571429,277.73214285714283,276.9347619047619,8.10130177664127,8.788608888237823
676,10/21/2020,278.73,28998640,279.56,283.05,276.37,6.680000000000007,0.8299999999999841,278.6485714285715,278.1821428571429,277.2104761904762,5.585709231518209,8.747746267573227
677,10/20/2020,267.56,18763250,263.06,269.7,262.88,6.819999999999993,-4.5,276.7528571428571,277.38142857142856,277.0004761904762,6.834258590089423,8.930857448299207
678,10/19/2020,261.4,13586960,265.53,268.55,259.88,8.670000000000016,4.1299999999999955,275.85714285714283,275.095,276.35285714285715,8.444311130945579,9.554500584986553
679,10/16/2020,265.93,16622700,267.38,271.37,265.3,6.069999999999993,1.4499999999999886,273.37714285714287,273.0414285714286,275.73238095238094,8.446758183442054,9.796743287825615
680,10/15/2020,266.72,15416060,267.6,269.04,263.67,5.3700000000000045,0.8799999999999955,271.89285714285717,271.5657142857143,275.2452380952381,8.593097451416787,9.98569107225001
681,10/14/2020,271.82,15601150,277.62,278.75,271.5,7.25,5.800000000000011,270.04,272.0314285714286,275.09000000000003,6.489548006861166,10.013689130382339
682,10/13/2020,276.14,18063340,277.58,279.1,273.39,5.710000000000036,1.4399999999999977,269.75714285714287,273.08714285714285,275.0738095238095,6.110768403090805,10.01160400544499
683,10/12/2020,275.75,31019260,270.2,280.18,267.87,12.310000000000002,-5.550000000000011,269.33142857142855,273.98999999999995,275.2319047619048,5.449502816991974,9.993965488754379
684,10/9/2020,264.45,14107800,264.52,264.75,262.17,2.579999999999984,0.06999999999999318,268.88714285714286,272.82,274.55,5.737176176152614,10.226322408370354
685,10/8/2020,263.76,16312760,259.75,264.62,259.15,5.470000000000027,-4.009999999999991,269.2242857142857,272.5407142857143,273.1380952380952,5.274557981934071,9.514239128296827
686,10/7/2020,258.12,23133420,259.21,260.18,254.82,5.360000000000014,1.089999999999975,268.10857142857145,270.74285714285713,271.39714285714285,6.7164584630396655,8.684052131839739
687,10/6/2020,258.66,18696920,261.78,265.69,258.24,7.449999999999989,3.1199999999999477,266.95714285714286,269.425,270.0295238095238,7.623775779945279,8.293854035479782
688,10/5/2020,264.65,12822250,262.2,264.87,260.84,4.03000000000003,-2.4499999999999886,265.9328571428572,267.9864285714286,269.99857142857144,7.337837361435627,8.313576417949282
689,10/2/2020,259.94,16367600,261.21,265.15,259.18,5.96999999999997,1.2699999999999818,263.61857142857144,266.6878571428571,269.93095238095236,6.018032426444573,8.392749790596561
690,10/1/2020,266.63,20009800,265.35,268.33,264.8,3.5299999999999727,-1.2799999999999727,262.3157142857143,265.8235714285714,270.0985714285714,3.349511691493702,8.284159152085525
691,9/30/2020,261.9,20142550,261.98,266.09,260.1,5.989999999999952,0.08000000000004093,261.95142857142855,265.4192857142857,269.19714285714286,3.214656169132064,8.0855885022991
692,9/29/2020,261.79,20215500,257.81,263.33,256.9,6.430000000000007,-3.980000000000018,261.67,265.44714285714286,268.9171428571429,3.114610730095282,8.241425934176167
693,9/28/2020,256.82,18826250,259.4,259.6,254.82,4.78000000000003,2.579999999999984,261.4842857142857,264.7964285714286,267.65666666666664,3.388297788681898,7.952418080890485
694,9/25/2020,254.82,18351310,249.4,255.75,246.61,9.139999999999986,-5.4199999999999875,260.93571428571425,263.94642857142856,266.5952380952381,4.147548903242353,8.113489766457908
695,9/24/2020,249.53,20006750,246.5,252.24,245.62,6.6200000000000045,-3.030000000000001,258.7757142857143,262.3542857142857,264.9161904761905,5.5804445974122565,7.802384556137083
696,9/23/2020,249.02,19641270,255.26,257.99,248.15,9.840000000000003,6.239999999999981,257.2157142857143,260.41714285714284,263.5304761904762,6.628616892292709,7.923282448698085
697,9/22/2020,254.75,30293100,253.31,255.32,248.22,7.099999999999994,-1.4399999999999977,255.51857142857142,258.9171428571429,262.3885714285714,5.178807547985798,7.328903250629364
698,9/21/2020,248.15,24709380,247.54,249.95,244.13,5.819999999999993,-0.6100000000000136,253.55428571428573,257.7528571428571,261.4642857142857,4.9578989405583735,7.84955194353339
699,9/18/2020,252.53,28130770,258.41,259.2,250.05,9.149999999999977,5.880000000000024,252.23142857142858,256.9507142857143,261.0419047619048,3.3777972534986036,8.08820166603303
700,9/17/2020,254.82,31281440,258.28,261.5,250.19,11.310000000000002,3.4599999999999795,251.94571428571427,256.715,260.5128571428571,2.986954174091694,8.115790252866008
701,9/16/2020,263.52,29207590,267.29,272.44,261.79,10.649999999999977,3.7700000000000387,253.1885714285714,257.0621428571429,260.36047619047616,5.298129948614787,8.02292868981448
702,9/15/2020,272.42,18478530,270.67,274.52,269.3,5.21999999999997,-1.75,256.4585714285714,257.6171428571428,260.38904761904763,8.660576248287853,8.066727902164706
703,9/14/2020,266.15,24093830,270.95,276.64,265.7,10.939999999999998,4.800000000000011,258.9057142857143,258.06071428571425,259.91333333333336,8.628493219451538,7.354541680708397
704,9/11/2020,266.61,18913880,270.06,271.39,262.64,8.75,3.4499999999999886,260.6,258.0592857142857,259.4780952380953,8.838336947640403,6.602472733031174
705,9/10/2020,268.09,24814670,275.51,279.16,267.03,12.130000000000052,7.420000000000016,263.4485714285714,258.50142857142856,259.65142857142854,7.222583629542738,6.784788342836253
706,9/9/2020,273.72,22918770,275.77,278.48,271.35,7.1299999999999955,2.0499999999999545,266.4757142857143,259.35357142857146,260.1257142857143,6.260140725637502,7.406036437544
707,9/8/2020,271.16,24864000,271.28,279.3,269.42,9.879999999999995,0.1199999999999477,268.81,260.3778571428571,260.7466666666666,3.7211288609805546,7.767312491027819
708,9/4/2020,282.73,30333670,287.25,289.0,271.14,17.860000000000014,4.519999999999982,271.55428571428575,262.37142857142857,261.89285714285717,5.717595232098585,9.1047977148597
709,9/3/2020,291.12,32294090,295.99,297.6,283.63,13.970000000000027,4.8700000000000045,274.2257142857143,265.34214285714285,263.15333333333336,9.38311756497355,11.115768229559116
710,9/2/2020,302.5,24341370,298.88,303.6,293.05,10.550000000000011,-3.6200000000000045,279.4185714285714,269.16214285714284,265.18,13.377313418087027,14.004973759344988
711,9/1/2020,295.44,17320870,294.71,301.49,292.71,8.78000000000003,-0.7300000000000182,283.53714285714284,272.06857142857143,266.5519047619048,13.21365040943916,15.486811040056548
712,8/31/2020,293.2,17345130,293.95,296.88,291.55,5.329999999999984,0.75,287.12428571428575,275.2864285714286,268.04238095238094,11.63533964143036,16.49038383566494
713,8/28/2020,293.66,17172420,295.0,297.23,290.98,6.25,1.339999999999975,289.97285714285715,278.2242857142857,269.56,10.153217411714104,17.331270582387774
714,8/27/2020,293.22,30301310,300.16,301.23,292.02,9.210000000000036,6.939999999999998,293.1242857142857,280.96714285714285,271.29333333333335,5.854154812732387,17.807096151064954
715,8/26/2020,303.91,69015150,284.0,304.67,284.0,20.670000000000016,-19.910000000000025,296.15000000000003,283.8521428571429,273.6309523809524,4.997209221156131,18.73442817508869
716,8/25/2020,280.82,42127240,272.41,283.09,270.26,12.829999999999984,-8.409999999999968,294.67857142857144,284.45214285714286,275.12095238095236,7.5761125224213455,17.94962448207639
717,8/24/2020,271.39,23685600,271.07,277.25,268.77,8.480000000000018,-0.3199999999999932,290.2342857142857,284.8264285714286,276.1861904761905,10.702849865251125,16.95967466556601
718,8/21/2020,267.01,15538620,268.69,270.49,266.42,4.069999999999993,1.6800000000000068,286.17285714285714,284.85499999999996,276.77,13.441896833267368,16.386192358200134
